mode,scope,method_a,method_b,metric,higher_is_better,n_clusters,n_paired_observations,method_a_mean,method_b_mean,difference_a_minus_b,ci95_low,ci95_high,bootstrap_probability_a_better
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,stuck,False,100,100,0.0,0.83,-0.83,-0.9,-0.75,1.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,event_window_cvar_violation,False,100,100,0.8532287560641854,0.4868861309073305,0.36634262515685484,0.33470642450544097,0.3976223331099883,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,post_event_cvar_violation,False,100,100,0.8532287560641854,0.4846628993979691,0.3685658566662163,0.3376930280946463,0.3997888399522214,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,stale_exposure,False,100,100,2.4756531677234173,0.4494707840904295,2.026182383632988,1.4126521910024255,2.7002378372924087,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,reaction_delay,False,100,100,8.23,1.6,6.630000000000001,3.6700000000000004,10.09,0.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,path_length_ratio,False,100,100,0.9743040451595694,1.97322862353608,-0.9989245783765107,-1.1124791374137304,-0.8827946464580411,1.0
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,compute_ms,False,100,100,0.2357072975078608,1.9115493435430992,-1.6758420460352386,-1.829489655563374,-1.5229665500101828,1.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,success,True,100,300,0.9166666666666666,0.2733333333333333,0.6433333333333333,0.5566666666666666,0.73,1.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,stuck,False,100,300,0.13333333333333333,0.7333333333333333,-0.6,-0.6866666666666666,-0.5133333333333333,1.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,event_window_cvar_violation,False,100,300,0.6674586248210133,0.48723090345537284,0.18022772136564041,0.1531855162342066,0.20849343678455687,0.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,post_event_cvar_violation,False,100,300,0.6674033245508205,0.4866523439228387,0.18075098062798184,0.15227723846495178,0.2087275148244965,0.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,hard_contact,False,100,300,0.02666666666666667,0.013333333333333334,0.013333333333333334,-0.006666666666666667,0.03333333333333333,0.0749
dynamic,aggregate,route_aware_stage2,blackbox_cvar,hard_hazard_length_m,False,100,300,0.02747533333333333,0.018047333333333335,0.009427999999999995,-0.013340483333333333,0.033856000000000004,0.2142
dynamic,aggregate,route_aware_stage2,blackbox_cvar,stale_exposure,False,100,300,1.6373716271400751,0.8718619884135848,0.7655096387264904,0.32730617575106835,1.2419532218247178,0.0001
dynamic,aggregate,route_aware_stage2,blackbox_cvar,reaction_delay,False,100,300,6.843333333333334,3.6066666666666665,3.2366666666666672,1.076583333333333,5.873499999999998,0.0009
dynamic,aggregate,route_aware_stage2,blackbox_cvar,path_length_ratio,False,100,300,1.0547667778551135,1.5542133093518857,-0.4994465314967722,-0.5780253549014022,-0.4213798340076244,1.0
dynamic,aggregate,route_aware_stage2,blackbox_cvar,compute_ms,False,100,300,1.9882186486281868,2.905261561566003,-0.9170429129378161,-1.394263858715829,-0.3881967093469986,0.9995
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,success,True,100,100,0.78,0.26,0.52,0.4099999999999999,0.63,1.0
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,stuck,False,100,100,0.22,0.75,-0.53,-0.64,-0.42,1.0
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,event_window_cvar_violation,False,100,100,0.5879878467695024,0.4790162686603399,0.10897157810916253,0.06643719653765295,0.16075772407490513,0.0
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,post_event_cvar_violation,False,100,100,0.587781207338383,0.47853341108741637,0.10924779625096664,0.06623175689826055,0.16235587322123002,0.0
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,hard_contact,False,100,100,0.08,0.04,0.04,-0.020000000000000004,0.1,0.0695
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,hard_hazard_length_m,False,100,100,0.082426,0.054142,0.028283999999999997,-0.03999999999999998,0.101568,0.2106
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,stale_exposure,False,100,100,1.3516783361087439,0.7207222701134086,0.6309560659953353,0.18768312160173925,1.112210469032973,0.0017
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,reaction_delay,False,100,100,7.18,3.25,3.9299999999999997,1.4100000000000001,6.93,0.0009
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,path_length_ratio,False,100,100,1.154519503705315,1.5711051672663612,-0.4165856635610461,-0.5123525642410723,-0.32205320225457545,1.0
dynamic,event:corridor_closes,route_aware_stage2,blackbox_cvar,compute_ms,False,100,100,3.713489414188987,2.9058804090153916,0.8076090051735956,-0.3963970032682541,2.1708812279612992,0.1076
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,success,True,100,100,0.97,0.27,0.7,0.6099999999999999,0.79,1.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,stuck,False,100,100,0.18,0.74,-0.56,-0.67,-0.44000000000000006,1.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,event_window_cvar_violation,False,100,100,0.5611592716293515,0.4580302683475731,0.10312900328177843,0.08227277911455043,0.1245464344522577,0.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,post_event_cvar_violation,False,100,100,0.5612000102498927,0.4572666187584462,0.10393339149144654,0.08281236149805313,0.12588791509255767,0.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,stale_exposure,False,100,100,1.0847833775880635,0.9583214621953143,0.1264619153927492,-0.3404946740195245,0.6288267278647954,0.3191
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,reaction_delay,False,100,100,5.12,4.14,0.9800000000000004,-1.2000000000000002,3.53,0.2119
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,path_length_ratio,False,100,100,1.0354767847004562,1.5695034711853595,-0.5340266864849033,-0.6320134537488633,-0.43712173933835263,1.0
dynamic,event:corridor_opens,route_aware_stage2,blackbox_cvar,compute_ms,False,100,100,2.0154592341877122,2.908277013917848,-0.892817779730136,-1.4561255592508056,-0.2916888188137927,0.9976
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,success,True,100,100,1.0,0.29,0.71,0.62,0.8,1.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,stuck,False,100,100,0.0,0.71,-0.71,-0.8,-0.62,1.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,event_window_cvar_violation,False,100,100,0.8532287560641854,0.5246461733582057,0.3285825827059796,0.28767447947432706,0.3688467341876295,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,post_event_cvar_violation,False,100,100,0.8532287560641854,0.5241570019226534,0.329071754141532,0.28766828823093005,0.36919350894803454,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,stale_exposure,False,100,100,2.4756531677234173,0.936542232932031,1.5391109347913863,0.9340834942487245,2.1690268218546214,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,reaction_delay,False,100,100,8.23,3.43,4.800000000000001,2.2600000000000002,7.92,0.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,path_length_ratio,False,100,100,0.9743040451595694,1.5220312896039367,-0.5477272444443674,-0.6377756672208748,-0.45850576685219585,1.0
dynamic,event:mud_onset,route_aware_stage2,blackbox_cvar,compute_ms,False,100,100,0.2357072975078608,2.9016272617647685,-2.665919964256908,-2.6948564225439644,-2.633665510988514,1.0
