directional_class,directional_p_noop,directional_p_pred,dot_safe,episode_id,feasible_direction_count,force_norm,force_perp_norm,force_risk_alignment,force_source,has_safe_alt,lam_hard,lam_soft,path_index,regime,safe_risk,scaffold_risk
0.0,nan,nan,7.745674133300781,00000_001822_06,1.0,7.74740743637085,5.361155033111572,0.971223771572113,coef_energy_material_checkpoint_lambdas,0.0,4.182419300079346,2.2205798625946045,0,R2,2.260578840970993,0.27955785393714905
0.0,nan,nan,3.626598834991455,00000_001822_06,4.0,6.7974958419799805,5.814865589141846,0.999025285243988,coef_energy_material_checkpoint_lambdas,0.0,4.171204090118408,2.2010226249694824,3,R2,2.1097047924995422,0.2957347631454468
0.0,nan,nan,4.242508411407471,00000_001822_06,4.0,6.926876068115234,6.871775150299072,0.9998182654380798,coef_energy_material_checkpoint_lambdas,0.0,4.17378044128418,2.1997463703155518,6,R2,2.008937418460846,0.29145145416259766
0.0,nan,nan,7.154417037963867,00000_001822_06,1.0,7.785337448120117,7.2298583984375,0.9999628663063049,coef_energy_material_checkpoint_lambdas,0.0,4.175825119018555,2.1964595317840576,9,R2,2.0534464716911316,0.2945456802845001
0.0,nan,nan,-0.06436650454998016,00000_001822_06,1.0,2.4732730388641357,2.472435235977173,0.3669684827327728,coef_energy_material_checkpoint_lambdas,0.0,4.200252056121826,2.221076488494873,30,R2,3.1943240761756897,3.1943240761756897
0.0,nan,nan,-0.011418595910072327,00000_001822_06,2.0,0.6590430736541748,0.6589441299438477,0.9357336163520813,coef_energy_material_checkpoint_lambdas,0.0,4.197351455688477,2.227480888366699,33,R2,3.2935602366924286,3.2935602366924286
0.0,nan,nan,-0.30796074867248535,00000_001822_06,1.0,0.6351929903030396,0.5555450916290283,0.9179320931434631,coef_energy_material_checkpoint_lambdas,0.0,4.1968607902526855,2.2362213134765625,36,R2,3.2091935873031616,3.2091935873031616
0.0,nan,nan,-1.1650763750076294,00000_001822_06,2.0,2.4995269775390625,2.2113869190216064,-0.8066148161888123,coef_energy_material_checkpoint_lambdas,0.0,4.193334102630615,2.2394418716430664,39,R2,3.1943240761756897,2.390684813261032
0.0,nan,nan,-0.2269943207502365,00000_001822_06,2.0,0.22863225638866425,0.027318358421325684,0.5322904586791992,coef_energy_material_checkpoint_lambdas,0.0,4.192742824554443,2.234379529953003,42,R2,3.2935602366924286,1.1170957386493683
0.0,nan,nan,8.186005592346191,00000_001822_06,2.0,8.365593910217285,7.007491111755371,0.8627907633781433,coef_energy_material_checkpoint_lambdas,0.0,4.177577018737793,2.239482879638672,45,R2,3.2091935873031616,0.5574440956115723
0.0,nan,nan,7.843341827392578,00000_001822_06,1.0,7.848919868469238,7.843341827392578,0.9488317966461182,coef_energy_material_checkpoint_lambdas,0.0,4.1361823081970215,2.3355541229248047,54,R2,4.077144175767899,0.5237516760826111
0.0,nan,nan,0.13358131051063538,00000_001822_06,1.0,0.3537237346172333,0.3260556161403656,-0.21734531223773956,coef_energy_material_checkpoint_lambdas,0.0,4.2750244140625,2.2243330478668213,57,R2,4.087027281522751,3.8463666439056396
0.0,nan,nan,7.745674133300781,00000_001822_07,1.0,7.74740743637085,5.361155033111572,0.971223771572113,coef_energy_material_checkpoint_lambdas,0.0,4.182419300079346,2.2205798625946045,0,R2,2.260578840970993,0.27955785393714905
0.0,nan,nan,3.626598834991455,00000_001822_07,4.0,6.7974958419799805,5.814865589141846,0.999025285243988,coef_energy_material_checkpoint_lambdas,0.0,4.171204090118408,2.2010226249694824,3,R2,2.1097047924995422,0.2957347631454468
0.0,nan,nan,4.243157863616943,00000_001822_07,4.0,6.9279375076293945,6.872828006744385,0.9998182058334351,coef_energy_material_checkpoint_lambdas,0.0,4.174437999725342,2.199962854385376,6,R2,2.008937418460846,0.29145145416259766
0.0,nan,nan,7.155252456665039,00000_001822_07,1.0,7.786250114440918,7.23070764541626,0.9999627470970154,coef_energy_material_checkpoint_lambdas,0.0,4.176665306091309,2.1947453022003174,9,R2,2.0534464716911316,0.2945456802845001
0.0,nan,nan,-0.06318745017051697,00000_001822_07,1.0,2.467386484146118,2.4665772914886475,0.3673553764820099,coef_energy_material_checkpoint_lambdas,0.0,4.189568042755127,2.2277286052703857,30,R2,3.1943240761756897,3.1943240761756897
0.0,nan,nan,-0.011244907975196838,00000_001822_07,2.0,0.6589972376823425,0.6589012742042542,0.9356409907341003,coef_energy_material_checkpoint_lambdas,0.0,4.199981212615967,2.2262344360351562,33,R2,3.2935602366924286,3.2935602366924286
0.0,nan,nan,-0.30782943964004517,00000_001822_07,1.0,0.6352843642234802,0.5557222962379456,0.9178067445755005,coef_energy_material_checkpoint_lambdas,0.0,4.20053243637085,2.2327256202697754,36,R2,3.2091935873031616,3.2091935873031616
0.0,nan,nan,-1.1663968563079834,00000_001822_07,2.0,2.5030624866485596,2.2146873474121094,-0.806702196598053,coef_energy_material_checkpoint_lambdas,0.0,4.198417663574219,2.2365050315856934,39,R2,3.1943240761756897,2.390684813261032
0.0,nan,nan,-0.2269739806652069,00000_001822_07,2.0,0.22865448892116547,0.027671098709106445,0.530984103679657,coef_energy_material_checkpoint_lambdas,0.0,4.197211742401123,2.2344799041748047,42,R2,3.2935602366924286,1.1170957386493683
0.0,nan,nan,8.16051959991455,00000_001822_07,2.0,8.338703155517578,6.982771396636963,0.8630342483520508,coef_energy_material_checkpoint_lambdas,0.0,4.160725116729736,2.2475454807281494,45,R2,3.2091935873031616,0.5574440956115723
