arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,raw_soft_force_norm,raw_soft_force_perp_norm,regime,soft_force_norm,soft_force_perp_norm
learned,0,RELLIS-3D,0.0,00003_001951_05,0,0,0.07719472795724869,0.10422758758068085,0.0,54,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_05,0,0,0.07719472795724869,0.10422758758068085,0.0,54,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_05,0,0,0.07830104976892471,0.10123981535434723,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_05,0,0,0.07830104976892471,0.10123981535434723,0.0,60,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_05,0,0,0.07830104976892471,0.10123981535434723,0.0,60,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.10087900608778,0.1278054565191269,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0008025225251913071,00003_001951_06,0,0,0.10087900608778,0.1278054565191269,0.0,0,0.03706121817231178,0.03705252707004547,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.009418889880180359,00003_001951_06,0,0,0.10087900608778,0.1278054565191269,0.0,0,0.43497222661972046,0.43487027287483215,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09814204275608063,0.12537653744220734,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.006106541492044926,00003_001951_06,0,0,0.09814204275608063,0.12537653744220734,0.0,6,0.0068176183849573135,0.0030315129552036524,R2,0.0,0.0
fixed,0,RELLIS-3D,0.07305842638015747,00003_001951_06,0,0,0.09814204275608063,0.12537653744220734,0.0,6,0.08156571537256241,0.03626890107989311,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.07983450591564178,0.11212994158267975,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.07983450591564178,0.11212994158267975,0.0,12,3.2903358260227833e-06,2.5397168883500854e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.07983450591564178,0.11212994158267975,0.0,12,4.4015931052854285e-05,3.3974647521972656e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08718140423297882,0.11807000637054443,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08718140423297882,0.11807000637054443,0.0,18,0.025838153436779976,0.008294643834233284,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08718140423297882,0.11807000637054443,0.0,18,0.32825636863708496,0.10537786781787872,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09163070470094681,0.12115900218486786,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09163070470094681,0.12115900218486786,0.0,24,0.05647532269358635,0.013733871281147003,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09163070470094681,0.12115900218486786,0.0,24,0.6991885304450989,0.17003117501735687,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09055960923433304,0.11908547580242157,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09055960923433304,0.11908547580242157,0.0,30,0.05887732654809952,0.04740094766020775,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.09055960923433304,0.11908547580242157,0.0,30,0.7416185140609741,0.5970621109008789,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08542424440383911,0.11480817198753357,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08542424440383911,0.11480817198753357,0.0,36,0.041009340435266495,0.02531726099550724,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08542424440383911,0.11480817198753357,0.0,36,0.535798192024231,0.3307769000530243,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08239623159170151,0.11518339812755585,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08239623159170151,0.11518339812755585,0.0,42,0.03203999996185303,0.015106790699064732,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08239623159170151,0.11518339812755585,0.0,42,0.4172476828098297,0.1967313587665558,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08022673428058624,0.11382618546485901,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08022673428058624,0.11382618546485901,0.0,48,0.07917600870132446,0.027217738330364227,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_06,0,0,0.08022673428058624,0.11382618546485901,0.0,48,1.0433803796768188,0.3586750030517578,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_06,0,1,0.07989366352558136,0.10495363175868988,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.002060432219877839,00003_001951_06,0,1,0.07989366352558136,0.10495363175868988,0.10495363175868988,54,0.002107237232849002,0.0011446410790085793,R2,0.002107237232849002,0.0011446410790085793
fixed,0,RELLIS-3D,-0.029447749257087708,00003_001951_06,0,1,0.07989366352558136,0.10495363175868988,1.5,54,0.030116690322756767,0.01635923981666565,R2,0.030116690322756767,0.01635923981666565
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.09663912653923035,0.1327962875366211,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,-0.011268079280853271,00003_001951_07,0,0,0.09663912653923035,0.1327962875366211,0.0,0,0.01946225017309189,0.018972698599100113,R3,0.0,0.0
fixed,0,RELLIS-3D,-0.12727855145931244,00003_001951_07,0,0,0.09663912653923035,0.1327962875366211,0.0,0,0.2198357731103897,0.21430604159832,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.09158192574977875,0.12395258247852325,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.09158192574977875,0.12395258247852325,0.0,6,0.015757108107209206,0.01469370350241661,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.09158192574977875,0.12395258247852325,0.0,6,0.19068308174610138,0.17781440913677216,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07611806690692902,0.1106337457895279,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07611806690692902,0.1106337457895279,0.0,12,0.039523057639598846,0.016199076548218727,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07611806690692902,0.1106337457895279,0.0,12,0.5358633995056152,0.2196311205625534,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05907794088125229,0.09389297664165497,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05907794088125229,0.09389297664165497,0.0,18,0.00446001160889864,0.0031363863963633776,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05907794088125229,0.09389297664165497,0.0,18,0.0712515190243721,0.05010576546192169,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05121738463640213,0.08473381400108337,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05121738463640213,0.08473381400108337,0.0,24,0.014017906039953232,0.01063427235931158,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05121738463640213,0.08473381400108337,0.0,24,0.24815192818641663,0.18825316429138184,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04375939816236496,0.07589811086654663,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04375939816236496,0.07589811086654663,0.0,30,0.0043939463794231415,0.004274663981050253,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04375939816236496,0.07589811086654663,0.0,30,0.08683904260396957,0.0844816267490387,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.042403604835271835,0.07310561835765839,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.042403604835271835,0.07310561835765839,0.0,36,1.4802252735535149e-05,1.0152822142117657e-05,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.042403604835271835,0.07310561835765839,0.0,36,0.00030371645698323846,0.00020831823348999023,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04773058369755745,0.07807379215955734,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04773058369755745,0.07807379215955734,0.0,42,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.04773058369755745,0.07807379215955734,0.0,42,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05812903493642807,0.0884019285440445,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05812903493642807,0.0884019285440445,0.0,48,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.05812903493642807,0.0884019285440445,0.0,48,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.06580669432878494,0.09430713206529617,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.06580669432878494,0.09430713206529617,0.0,54,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.06580669432878494,0.09430713206529617,0.0,54,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.076661616563797,0.1032869890332222,0.0,60,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.076661616563797,0.1032869890332222,0.0,60,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.076661616563797,0.1032869890332222,0.0,60,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07828808575868607,0.1014399603009224,0.0,66,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07828808575868607,0.1014399603009224,0.0,66,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.07828808575868607,0.1014399603009224,0.0,66,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.08224771171808243,0.1023394986987114,0.0,72,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.08224771171808243,0.1023394986987114,0.0,72,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001951_07,0,0,0.08224771171808243,0.1023394986987114,0.0,72,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.078778475522995,0.10893189162015915,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.078778475522995,0.10893189162015915,0.0,0,0.04378507286310196,0.04319707304239273,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.078778475522995,0.10893189162015915,0.0,0,0.602923572063446,0.5948268175125122,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07260887324810028,0.10377425700426102,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.02849017083644867,00003_000357_00,0,0,0.07260887324810028,0.10377425700426102,0.0,6,0.06530221551656723,0.05875958874821663,R3,0.0,0.0
fixed,0,RELLIS-3D,0.41180986166000366,00003_000357_00,0,0,0.07260887324810028,0.10377425700426102,0.0,6,0.9439077377319336,0.849337637424469,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07632603496313095,0.10957452654838562,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07632603496313095,0.10957452654838562,0.0,12,0.053389981389045715,0.036746587604284286,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07632603496313095,0.10957452654838562,0.0,12,0.7308721542358398,0.5030355453491211,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07595378160476685,0.10794156789779663,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07595378160476685,0.10794156789779663,0.0,18,0.04106905683875084,0.034418974071741104,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07595378160476685,0.10794156789779663,0.0,18,0.5707123875617981,0.4783000946044922,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07911688089370728,0.11054634302854538,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07911688089370728,0.11054634302854538,0.0,24,0.011956127360463142,0.011897102929651737,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07911688089370728,0.11054634302854538,0.0,24,0.16223232448101044,0.1614314317703247,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07945270836353302,0.11106321215629578,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07945270836353302,0.11106321215629578,0.0,30,0.016113953664898872,0.015576605685055256,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07945270836353302,0.11106321215629578,0.0,30,0.21763218939304352,0.2103748619556427,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07735069841146469,0.10943323373794556,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07735069841146469,0.10943323373794556,0.0,36,0.022902945056557655,0.01803194172680378,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07735069841146469,0.10943323373794556,0.0,36,0.31393036246299744,0.2471635937690735,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07667437940835953,0.1095694899559021,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07667437940835953,0.1095694899559021,0.0,42,0.010191711597144604,0.009176906198263168,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07667437940835953,0.1095694899559021,0.0,42,0.1395239382982254,0.12563131749629974,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07612890750169754,0.10930422693490982,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07612890750169754,0.10930422693490982,0.0,48,0.012371898628771305,0.011652209796011448,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07612890750169754,0.10930422693490982,0.0,48,0.1697816103696823,0.15990521013736725,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07541778683662415,0.11195088922977448,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07541778683662415,0.11195088922977448,0.0,54,5.3305797337088734e-05,1.875054840638768e-05,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07541778683662415,0.11195088922977448,0.0,54,0.0007142300601117313,0.0002512335777282715,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07461049407720566,0.11034972965717316,0.0,60,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07461049407720566,0.11034972965717316,0.0,60,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07461049407720566,0.11034972965717316,0.0,60,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07589517533779144,0.10432666540145874,0.0,66,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07589517533779144,0.10432666540145874,0.0,66,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07589517533779144,0.10432666540145874,0.0,66,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07841388881206512,0.10674616694450378,0.0,72,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07841388881206512,0.10674616694450378,0.0,72,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_00,0,0,0.07841388881206512,0.10674616694450378,0.0,72,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.09084963798522949,0.11332627385854721,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.09084963798522949,0.11332627385854721,0.0,0,0.03972577303647995,0.025113223120570183,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.09084963798522949,0.11332627385854721,0.0,0,0.5258150696754456,0.3324016034603119,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.08242300897836685,0.10590316355228424,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.08242300897836685,0.10590316355228424,0.0,6,0.06600311398506165,0.059997040778398514,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.08242300897836685,0.10590316355228424,0.0,6,0.934860348701477,0.8497910499572754,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0773371160030365,0.10408274084329605,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0773371160030365,0.10408274084329605,0.0,12,0.011159752495586872,0.002017799997702241,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0773371160030365,0.10408274084329605,0.0,12,0.16083002090454102,0.029079750180244446,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07305654138326645,0.09894956648349762,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07305654138326645,0.09894956648349762,0.0,18,0.006731266155838966,0.006276183295994997,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07305654138326645,0.09894956648349762,0.0,18,0.1020408570766449,0.09514215588569641,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07413017004728317,0.10259296000003815,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07413017004728317,0.10259296000003815,0.0,24,0.05046907439827919,0.050149105489254,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07413017004728317,0.10259296000003815,0.0,24,0.7379025816917419,0.7332243919372559,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0730995163321495,0.10233865678310394,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0730995163321495,0.10233865678310394,0.0,30,0.033793117851018906,0.031243637204170227,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.0730995163321495,0.10233865678310394,0.0,30,0.4953130781650543,0.4579448103904724,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07446945458650589,0.1033582091331482,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07446945458650589,0.1033582091331482,0.0,36,0.010142668150365353,0.0011774749727919698,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07446945458650589,0.1033582091331482,0.0,36,0.14719684422016144,0.017088264226913452,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07270651310682297,0.10272469371557236,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07270651310682297,0.10272469371557236,0.0,42,0.007341849617660046,0.004867123439908028,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07270651310682297,0.10272469371557236,0.0,42,0.10720668733119965,0.07107040286064148,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07060886174440384,0.10133670270442963,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07060886174440384,0.10133670270442963,0.0,48,0.008206482976675034,0.00046011959784664214,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07060886174440384,0.10133670270442963,0.0,48,0.12147350609302521,0.0068107545375823975,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.06985972821712494,0.10271746665239334,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.06985972821712494,0.10271746665239334,0.0,54,0.03506171330809593,0.020784933120012283,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.06985972821712494,0.10271746665239334,0.0,54,0.5120119452476501,0.30352580547332764,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07173182815313339,0.10663999617099762,0.0,60,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,-0.016504520550370216,00003_000357_01,0,0,0.07173182815313339,0.10663999617099762,0.0,60,0.029199648648500443,0.024087760597467422,R3,0.0,0.0
fixed,0,RELLIS-3D,-0.23215286433696747,00003_000357_01,0,0,0.07173182815313339,0.10663999617099762,0.0,60,0.4107227623462677,0.33881887793540955,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07470059394836426,0.11407104134559631,0.0,66,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07470059394836426,0.11407104134559631,0.0,66,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_01,0,0,0.07470059394836426,0.11407104134559631,0.0,66,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07885613292455673,0.10805238783359528,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07885613292455673,0.10805238783359528,0.0,0,0.04343155771493912,0.04284830763936043,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07885613292455673,0.10805238783359528,0.0,0,0.602923572063446,0.5948268175125122,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07088419795036316,0.09811343252658844,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,-0.022630278021097183,00003_000357_02,0,0,0.07088419795036316,0.09811343252658844,0.0,6,0.08148632198572159,0.08098230510950089,R3,0.0,0.0
fixed,0,RELLIS-3D,-0.3459813594818115,00003_000357_02,0,0,0.07088419795036316,0.09811343252658844,0.0,6,1.2457976341247559,1.238092064857483,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06805658340454102,0.09755361080169678,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06805658340454102,0.09755361080169678,0.0,12,0.018070952966809273,0.016991959884762764,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06805658340454102,0.09755361080169678,0.0,12,0.27786189317703247,0.2612711191177368,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06787967681884766,0.0951034426689148,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06787967681884766,0.0951034426689148,0.0,18,0.022680072113871574,0.021497156471014023,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.06787967681884766,0.0951034426689148,0.0,18,0.3577168881893158,0.33905959129333496,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0688648372888565,0.09720839560031891,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0688648372888565,0.09720839560031891,0.0,24,0.03305619955062866,0.006272361148148775,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0688648372888565,0.09720839560031891,0.0,24,0.5100825428962708,0.09678733348846436,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0721939206123352,0.10179592669010162,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0721939206123352,0.10179592669010162,0.0,30,0.03885621577501297,0.027858205139636993,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.0721939206123352,0.10179592669010162,0.0,30,0.5725604891777039,0.41050076484680176,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07433683425188065,0.10401955991983414,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07433683425188065,0.10401955991983414,0.0,36,0.030241070315241814,0.025685841217637062,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07433683425188065,0.10401955991983414,0.0,36,0.4360872805118561,0.37039920687675476,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07420561462640762,0.10445287823677063,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07420561462640762,0.10445287823677063,0.0,42,0.004306904040277004,0.002850604709237814,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07420561462640762,0.10445287823677063,0.0,42,0.06184947490692139,0.04093623161315918,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000357_02,0,0,0.07792025804519653,0.10829358547925949,0.0,48,0.0,0.0,R3,0.0,0.0
