arm,backtracking_ratio,barrier_violation_m,catastrophic_failure,curvature_energy,dataset,episode_id,excess_length_m,failure_score,hard_hazard_length_m,hard_hits,low_margin_length_m,max_risk,max_violation_severity_m,mean_rho,mean_safety_margin_m,min_hard_distance_m,oscillation,path_cvar_risk,path_length_m,path_length_ratio,regime,revisit_count,risk_exposure,soft_risk_violation_length_m,success
fixed,0.0,0.0,0.0,0.39800882129144266,RELLIS-3D,00003_000099_07,-3.755853512937101,15.89382879956823,0.0,0.0,0.0,0.550000011920929,0.0,0.4554148607464236,13.8202205466562,2.692582368850708,1.2222647123974049,0.550000011920929,33.55774648706288,0.8993435767940616,R1,0.0,15.282696443369527,33.55774648706288,1.0
zero,0.0,2.9577590942796332,1.0,0.5325966615402365,RELLIS-3D,00003_001038_00,-2.2925806984543513,693.5685029691413,5.9155181885592665,1.0,5.9155181885592665,0.5643112063407898,0.5,0.48563880364448203,1.9232511392462321,0.0,1.4723455746239984,0.5630171388826269,35.991419301545626,0.9401164795096032,R1,0.0,17.478829811069538,35.991419301545626,1.0
learned,0.0,2.9577835084572346,1.0,0.5326419398918617,RELLIS-3D,00003_001038_00,-2.292510160647332,693.5712519185518,5.915567016914469,1.0,5.915567016914469,0.5643112063407898,0.5,0.4856389202795532,1.9232465502416942,0.0,1.472395446840277,0.5630170551297584,35.991489839352646,0.9401183219975099,R1,0.0,17.47886826483573,35.991489839352646,1.0
fixed,0.0,2.9580448580678436,1.0,0.5331272709220475,RELLIS-3D,00003_001038_00,-2.2918037876837616,693.6006544961404,5.916089716135687,1.0,5.916089716135687,0.5643112063407898,0.5,0.4856390452127551,1.9231782131490383,0.0,1.4730086100364566,0.5630159653829024,35.992196212316216,0.9401367728637613,R1,0.0,17.479215803659386,35.992196212316216,1.0
zero,0.03956631218158012,0.0,0.0,18.93054916757558,RELLIS-3D,00003_001038_01,-1.8445304939290637,16.633525665147324,0.0,0.0,2.0485877378507653,0.545991063117981,0.0,0.4082628714985708,2.065365800948025,0.5,6.615104409925941,0.545991063117981,32.64066950607093,0.9465124025979532,R1,1.0,13.325973460184354,32.64066950607093,1.0
learned,0.03956631218158012,0.0,0.0,18.93054916757558,RELLIS-3D,00003_001038_01,-1.8445304939290637,16.633525665147324,0.0,0.0,2.0485877378507653,0.545991063117981,0.0,0.4082628714985708,2.065365800948025,0.5,6.615104409925941,0.545991063117981,32.64066950607093,0.9465124025979532,R1,1.0,13.325973460184354,32.64066950607093,1.0
fixed,0.03956631218158012,0.0,0.0,18.93054916757558,RELLIS-3D,00003_001038_01,-1.8445304939290637,16.633525665147324,0.0,0.0,2.0485877378507653,0.545991063117981,0.0,0.4082628714985708,2.065365800948025,0.5,6.615104409925941,0.545991063117981,32.64066950607093,0.9465124025979532,R1,1.0,13.325973460184354,32.64066950607093,1.0
zero,0.0,0.0,0.0,0.17233223002572895,RELLIS-3D,00003_001038_02,-0.6829825151766826,13.703170052471553,0.0,0.0,0.0,0.5498427748680115,0.0,0.41273629298506237,2.063159706957777,1.1180340051651,0.87117920665674,0.5496193439367311,32.14541748482331,0.979195376101891,R1,0.0,13.267580449143182,32.14541748482331,1.0
learned,0.0,0.0,0.0,0.17233223002572895,RELLIS-3D,00003_001038_02,-0.6829825151766826,13.703170052471553,0.0,0.0,0.0,0.5498427748680115,0.0,0.41273629298506237,2.063159706957777,1.1180340051651,0.87117920665674,0.5496193439367311,32.14541748482331,0.979195376101891,R1,0.0,13.267580449143182,32.14541748482331,1.0
fixed,0.0,0.0,0.0,0.17233223002572895,RELLIS-3D,00003_001038_02,-0.6829825151766826,13.703170052471553,0.0,0.0,0.0,0.5498427748680115,0.0,0.41273629298506237,2.063159706957777,1.1180340051651,0.87117920665674,0.5496193439367311,32.14541748482331,0.979195376101891,R1,0.0,13.267580449143182,32.14541748482331,1.0
zero,0.0,0.0,0.0,0.5083443102110493,RELLIS-3D,00003_001038_03,-1.8241307450267428,20.062366775885025,0.0,0.0,2.713192919457027,0.550000011920929,0.0,0.49017777855203815,7.412237823409273,0.5,1.4110129205664852,0.550000011920929,39.48946925497322,0.9558467249277055,R1,0.0,19.356860315601782,39.48946925497322,1.0
learned,0.0,0.0,0.0,0.5083443102110493,RELLIS-3D,00003_001038_03,-1.8241307450267428,20.062366775885025,0.0,0.0,2.713192919457027,0.550000011920929,0.0,0.49017777855203815,7.412237823409273,0.5,1.4110129205664852,0.550000011920929,39.48946925497322,0.9558467249277055,R1,0.0,19.356860315601782,39.48946925497322,1.0
fixed,0.0,0.0,0.0,0.5083443102110493,RELLIS-3D,00003_001038_03,-1.8241307450267428,20.062366775885025,0.0,0.0,2.713192919457027,0.550000011920929,0.0,0.49017777855203815,7.412237823409273,0.5,1.4110129205664852,0.550000011920929,39.48946925497322,0.9558467249277055,R1,0.0,19.356860315601782,39.48946925497322,1.0
zero,0.0,0.0,0.0,0.44950846678354117,RELLIS-3D,00003_001038_04,-0.9448207783063118,16.166782060933052,0.0,0.0,0.0,0.550583004951477,0.0,0.5111188786461126,3.5033215036056164,1.5,1.2894513585792189,0.550583004951477,30.36877922169369,0.9698271428929822,R1,0.0,15.522056381643441,30.36877922169369,1.0
learned,0.0,0.0,0.0,0.4495357464702205,RELLIS-3D,00003_001038_04,-0.9448191360201896,16.166749263281762,0.0,0.0,0.0,0.550583004951477,0.0,0.5111174360093952,3.5033325109062305,1.5,1.289471706706428,0.550583004951477,30.36878086397981,0.9698271953393992,R1,0.0,15.522013409928547,30.36878086397981,1.0
fixed,0.0,0.0,0.0,0.44983202343455103,RELLIS-3D,00003_001038_04,-0.9448059954422767,16.166378567100043,0.0,0.0,0.0,0.550583004951477,0.0,0.5111016787985074,3.503454087921748,1.5,1.28967393656909,0.550583004951477,30.368794004557724,0.9698276149838321,R1,0.0,15.5215415988155,30.368794004557724,1.0
zero,0.0,0.0,0.0,0.23131380708207339,RELLIS-3D,00003_001038_05,-2.003237562355764,15.680094082522643,0.0,0.0,0.0,0.5498427748680115,0.0,0.41503640724561813,1.8443656148799727,1.0,1.0775029262663793,0.5495436957643809,36.48196243764423,0.9479478458639746,R1,0.0,15.141342619389453,36.48196243764423,1.0
learned,0.0,0.0,0.0,0.23128660441954982,RELLIS-3D,00003_001038_05,-2.003218028708403,15.680080581576515,0.0,0.0,0.0,0.5498427748680115,0.0,0.41503641201425456,1.8443692389672401,1.0,1.0774593620858635,0.5495436926668391,36.48198197129159,0.9479483534265535,R1,0.0,15.141350900533583,36.48198197129159,1.0
fixed,0.0,0.0,0.0,0.2310160351002586,RELLIS-3D,00003_001038_05,-2.002802455225094,15.680025459257553,0.0,0.0,0.0,0.5498427748680115,0.0,0.41503683965764465,1.8444224912058975,1.0,1.0769729582807317,0.5495436616781665,36.4823975447749,0.9479591516940253,R1,0.0,15.141538980117188,36.4823975447749,1.0
zero,0.0,0.0,0.0,0.7058178316205488,RELLIS-3D,00003_001038_06,-2.221246901039372,24.163331748866163,0.0,0.0,2.8715033303233954,0.5598860383033752,0.0,0.5068845089990037,5.6394957971756385,0.7071067690849304,1.9775970492913049,0.5562091184752765,45.719553098960574,0.9536668787120913,R1,0.0,23.17453322422051,45.719553098960574,1.0
learned,0.0,0.0,0.0,0.7058178316205488,RELLIS-3D,00003_001038_06,-2.221246901039372,24.163331748866163,0.0,0.0,2.8715033303233954,0.5598860383033752,0.0,0.5068845089990037,5.6394957971756385,0.7071067690849304,1.9775970492913049,0.5562091184752765,45.719553098960574,0.9536668787120913,R1,0.0,23.17453322422051,45.719553098960574,1.0
fixed,0.0,0.0,0.0,0.7058178316205488,RELLIS-3D,00003_001038_06,-2.221246901039372,24.163331748866163,0.0,0.0,2.8715033303233954,0.5598860383033752,0.0,0.5068845089990037,5.6394957971756385,0.7071067690849304,1.9775970492913049,0.5562091184752765,45.719553098960574,0.9536668787120913,R1,0.0,23.17453322422051,45.719553098960574,1.0
zero,0.0,0.0,0.0,0.6467598836481948,RELLIS-3D,00003_001038_07,-2.5093274567487356,21.677261036410236,0.0,0.0,0.0,0.550000011920929,0.0,0.4862091134069221,4.727153340812753,1.1180340051651,2.0646012016981246,0.550000011920929,42.46107254325121,0.9442004639329706,R1,0.0,20.644960435561174,42.46107254325121,1.0
learned,0.0,0.0,0.0,0.6467628493804927,RELLIS-3D,00003_001038_07,-2.5093239801768448,21.677268032711638,0.0,0.0,0.0,0.550000011920929,0.0,0.4862091453227838,4.727152449475194,1.1180340051651,2.06460910325539,0.550000011920929,42.4610760198231,0.9442005412409752,R1,0.0,20.64496348108394,42.4610760198231,1.0
fixed,0.0,0.0,0.0,0.6467952488705887,RELLIS-3D,00003_001038_07,-2.5092812057019174,21.67734211081551,0.0,0.0,0.0,0.550000011920929,0.0,0.48620947149782456,4.727142025433786,1.1180340051651,2.0646879652670327,0.550000011920929,42.46111879429803,0.9442014924105206,R1,0.0,20.644998128181992,42.46111879429803,1.0
zero,0.0,1.2858606998395463,1.0,0.3477432998706901,RELLIS-3D,00003_001808_01,-2.081481141278715,505.78219028526377,2.5717213996790926,1.0,2.5717213996790926,0.5490779876708984,0.5,0.41938285052957164,4.506306243832841,0.0,1.0889295222146727,0.5490779876708984,32.88891885872128,0.9404787722966076,R1,0.0,13.793048541806318,32.88891885872128,1.0
learned,0.0,1.2858606998395463,1.0,0.3477416063729258,RELLIS-3D,00003_001808_01,-2.0814970982282333,505.78217774890294,2.5717213996790926,1.0,2.5717213996790926,0.5490779876708984,0.5,0.4193826121265005,4.506289206167005,0.0,1.0889335152659028,0.5490779876708984,32.888902901771765,0.9404783159978658,R1,0.0,13.793034008919886,32.888902901771765,1.0
fixed,0.0,1.2858606998395463,1.0,0.3477058391603443,RELLIS-3D,00003_001808_01,-2.0817394996026835,505.7819766478144,2.5717213996790926,1.0,2.5717213996790926,0.5490779876708984,0.5,0.4193793325107095,4.506067703906512,0.0,1.0889503552726318,0.5490779876708984,32.888660500397314,0.9404713843821436,R1,0.0,13.792824487827964,32.888660500397314,1.0
zero,0.0,0.0,0.0,2.510523370944141e-07,RELLIS-3D,00003_001808_02,-0.3302419678489166,12.266973315788274,0.0,0.0,0.0,0.5496543049812317,0.0,0.41343477226050546,3.803932220378726,1.5,0.0009273214831739705,0.5496393984338507,29.669758032151083,0.9889919344050361,R1,0.0,12.266509655046686,29.669758032151083,1.0
learned,0.0,0.0,0.0,2.430545631793328e-07,RELLIS-3D,00003_001808_02,-0.33023816045119503,12.266978408949548,0.0,0.0,0.0,0.5496543049812317,0.0,0.41343477461504174,3.8039376427664635,1.5,0.0009342198674432567,0.549639401172976,29.669761839548805,0.9889920613182935,R1,0.0,12.266511299015827,29.669761839548805,1.0
fixed,0.0,0.0,0.0,2.0430430787066504e-07,RELLIS-3D,00003_001808_02,-0.330165707109483,12.686530711526355,0.0,0.0,0.0,0.5496543049812317,0.0,0.4275734692141907,3.6282853756914215,1.0,0.0009934638099823438,0.5496394258371856,29.669834292890517,0.9889944764296839,R1,0.0,12.686033979621364,29.669834292890517,1.0
zero,0.0,1.6464987705547152,1.0,0.3323826820735498,RELLIS-3D,00003_001808_03,-2.359087988923193,547.9781074201444,3.2929975411094303,1.0,3.2929975411094303,0.5490700602531433,0.5,0.4741721408687932,5.550023046942092,0.0,1.2285172466034218,0.5479000533275631,34.2681120110768,0.935591910139918,R1,0.0,16.248984035823895,34.2681120110768,1.0
learned,0.0,1.646535080319309,1.0,0.33238098245224323,RELLIS-3D,00003_001808_03,-2.3590889498403556,547.9821083644399,3.293070160638618,1.0,3.293070160638618,0.5490700602531433,0.5,0.47417242967085443,5.549996876700606,0.0,1.2285121048623373,0.5479000520531526,34.26811105015964,0.9355918839048478,R1,0.0,16.248993476884852,34.26811105015964,1.0
fixed,0.0,1.6468976956677994,1.0,0.33235789803662774,RELLIS-3D,00003_001808_03,-2.359114631385623,548.0220464248754,3.293795391335599,1.0,3.293795391335599,0.5490700602531433,0.5,0.47417535499992636,5.549729993411386,0.0,1.2284367131738918,0.5478999849762519,34.26808536861437,0.9355911827443643,R1,0.0,16.249081544830503,34.26808536861437,1.0
zero,0.0,0.0,0.0,0.08271812636811383,RELLIS-3D,00003_001808_04,-1.3273222813795051,12.895063699342547,0.0,0.0,10.122256441444211,0.552677571773529,0.0,0.4168345378768522,3.2983771209268564,0.5,0.5053797409101757,0.552677571773529,30.329477718620492,0.958071495496086,R1,0.0,12.64237382888746,30.329477718620492,1.0
learned,0.0,0.0,0.0,0.08271812636811383,RELLIS-3D,00003_001808_04,-1.3273222813795051,12.895063699342547,0.0,0.0,10.122256441444211,0.552677571773529,0.0,0.4168345378768522,3.2983771209268564,0.5,0.5053797409101757,0.552677571773529,30.329477718620492,0.958071495496086,R1,0.0,12.64237382888746,30.329477718620492,1.0
fixed,0.0,0.0,0.0,0.08271812636811383,RELLIS-3D,00003_001808_04,-1.3273222813795051,12.895063699342547,0.0,0.0,10.122256441444211,0.552677571773529,0.0,0.4168345378768522,3.2983771209268564,0.5,0.5053797409101757,0.552677571773529,30.329477718620492,0.958071495496086,R1,0.0,12.64237382888746,30.329477718620492,1.0
zero,0.0,0.0,0.0,0.38584724067900195,RELLIS-3D,00003_001808_05,-3.7013182958597213,15.838511671598123,0.0,0.0,0.0,0.550000011920929,0.0,0.453423635535771,3.812569452353558,2.0615527629852295,1.1958174053087367,0.550000011920929,33.61228170414026,0.9008051140640484,R1,0.0,15.240602968943755,33.61228170414026,1.0
learned,0.0,0.0,0.0,0.38586343443063104,RELLIS-3D,00003_001808_05,-3.7012852361889657,15.838563811582537,0.0,0.0,0.0,0.550000011920929,0.0,0.4534235780005558,3.812564693663204,2.0615527629852295,1.1958955729888778,0.550000011920929,33.612314763811014,0.9008060000592554,R1,0.0,15.240616025088098,33.612314763811014,1.0
fixed,0.0,0.0,0.0,0.38602995323029343,RELLIS-3D,00003_001808_05,-3.7009675098010106,15.839085843749423,0.0,0.0,0.0,0.550000011920929,0.0,0.453422951722911,3.8125160551430755,2.0615527629852295,1.1966936097319707,0.550000011920929,33.61263249019897,0.9008145150883052,R1,0.0,15.240739038883438,33.61263249019897,1.0
zero,0.0,0.0,0.0,0.7787928009508199,RELLIS-3D,00003_001808_07,-1.165139680790297,20.628795580770053,0.0,0.0,0.0,0.550000011920929,0.0,0.4173502453271969,5.169262044333162,1.0,2.2139245424125527,0.550000011920929,46.77566031920965,0.9756962820647487,R1,0.0,19.521833309563775,46.77566031920965,1.0
learned,0.0,0.0,0.0,0.7787004465121435,RELLIS-3D,00003_001808_07,-1.1653098164352116,20.62867867419744,0.0,0.0,0.0,0.550000011920929,0.0,0.4173501179980702,5.1692613260390905,1.0,2.2138446533382465,0.550000011920929,46.775490183564735,0.9756927331952071,R1,0.0,19.521756347528317,46.775490183564735,1.0
fixed,0.0,0.0,0.0,0.7777386760460072,RELLIS-3D,00003_001808_07,-1.1671545245718633,20.62740273441062,0.0,0.0,0.0,0.550000011920929,0.0,0.41734885584209486,5.169251870843397,1.0,2.212950623353861,0.550000011920929,46.77364547542808,0.9756542543184122,R1,0.0,19.52092742273369,46.77364547542808,1.0
zero,0.0,0.0,0.0,0.22610046560055244,RELLIS-3D,00003_000108_00,-1.7759513319499902,16.708814133211902,0.0,0.0,0.0,0.550000011920929,0.0,0.4827339946064751,9.924423753277534,4.031128883361816,1.0381020439511994,0.550000011920929,33.53764866805,0.9497091394830889,R1,0.0,16.189763111236303,33.53764866805,1.0
learned,0.0,0.0,0.0,0.22609537016751724,RELLIS-3D,00003_000108_00,-1.7759456882832794,16.70880328740154,0.0,0.0,0.0,0.550000011920929,0.0,0.48273377748543345,9.924437900689725,4.031128883361816,1.0380894670118033,0.550000011920929,33.53765431171671,0.9497092992987608,R1,0.0,16.18975855389564,33.53765431171671,1.0
fixed,0.0,0.0,0.0,0.22604500564440014,RELLIS-3D,00003_000108_00,-1.775891752267583,16.70870053904642,0.0,0.0,0.0,0.550000011920929,0.0,0.48273151991190016,9.92458381997273,4.031128883361816,1.0379833245133692,0.550000011920929,33.537708247732404,0.9497108266427783,R1,0.0,16.189708876789734,33.537708247732404,1.0
zero,0.0,0.0,0.0,0.35888974982748917,DFC2018,0000,-11.575427751432585,8.098432690258193,0.0,0.0,0.0,0.25,0.0,0.025867152428785522,36.9861915861191,13.086252212524414,3.005772752535202,0.226030965676573,254.9776722485667,0.9565736517360608,soft-dominant-test,0.0,6.595546313990591,0.0,1.0
learned,0.0,0.0,0.0,0.35889767861486516,DFC2018,0000,-11.57544780852811,8.098764400553812,0.0,0.0,0.0,0.25,0.0,0.025867159651677123,36.98619037190967,13.086252212524414,3.0064335274144502,0.22603082938280833,254.97765219147118,0.9565735764899072,soft-dominant-test,0.0,6.595547636846586,0.0,1.0
fixed,0.0,0.0,0.0,0.3588982957297403,DFC2018,0000,-11.575436149443476,8.098628856553574,0.0,0.0,0.0,0.25,0.0,0.02586715502050842,36.98618964115369,13.086252212524414,3.0061641979283227,0.2260309149081611,254.9776638505558,0.9565736202301024,soft-dominant-test,0.0,6.595546757589413,0.0,1.0
zero,0.0,8.239576682503648,1.0,0.8076114733956912,DFC2018,0007,-583.4012356412529,3178.001521625302,16.479153365007296,20.0,25.026704338893566,0.7690701484680176,0.5,0.06733623162626899,12.270342850073808,0.0,6.273882782302362,0.525351073525734,274.90616435874585,0.32028870350965893,soft-dominant-test,1.0,18.511145158749684,23.416131040776026,1.0
learned,0.0,8.699500960496463,1.0,0.8075368739766919,DFC2018,0007,-583.401249607937,3328.7549596405843,17.399001920992927,21.0,25.024140594154805,0.7690701484680176,0.5,0.06792005054169029,12.268670957932196,0.0,6.2764287142459025,0.5312063262761622,274.9061503920618,0.3202886872373024,soft-dominant-test,1.0,18.67163962885035,23.41312964311845,1.0
fixed,0.0,8.698451249470068,1.0,0.8076495668735569,DFC2018,0007,-583.4010977106097,3328.69262349929,17.396902498940136,21.0,25.020719846723537,0.7690701484680176,0.5,0.06810684201756645,12.268796307241537,0.0,6.279971915852017,0.5323696584864871,274.90630228938903,0.32028886421040925,soft-dominant-test,1.0,18.723000099656783,23.40973413039712,1.0
zero,0.0,0.0,0.0,0.9632367270217846,DFC2018,0016,-12.979625872248562,12.374095245117651,0.0,0.0,2.9384619479941327,0.323424756526947,0.0,0.05111641754623632,9.448114209301256,0.5,6.649996125076298,0.252961599075903,177.02917412775116,0.9316893434817304,soft-dominant-test,0.0,9.049097182579503,1.1482694236872035,1.0
learned,0.0,0.0,0.0,0.9628204606344689,DFC2018,0016,-12.97830213237566,12.11617470674389,0.0,0.0,2.937910489316405,0.323424756526947,0.0,0.049645926831004765,9.408534562565164,0.5,6.65466312550296,0.25014389323376385,177.03049786762406,0.9316963102110235,soft-dominant-test,0.0,8.788843143992409,1.147966309411683,1.0
fixed,0.0,0.0,0.0,0.9622992182400764,DFC2018,0016,-12.97658238911822,12.114770671781494,0.0,0.0,2.93815350175577,0.323424756526947,0.0,0.049646352732064775,9.408457445882947,0.5,6.651533502664044,0.2501427760934995,177.0322176108815,0.931705361072128,soft-dominant-test,0.0,8.789003920449472,1.1478223881698348,1.0
zero,0.0,0.0,0.0,0.16697214341386177,DFC2018,0029,-12.80213553862518,11.108860477591488,0.0,0.0,0.0,0.24999919533729553,0.0,0.03626497926922679,24.050543571919327,1.1180340051651,1.5012308243226538,0.23545759900053836,285.626664461375,0.9571015413437806,soft-dominant-test,0.0,10.358245065430161,0.0,1.0
learned,0.0,0.0,0.0,0.167376176091107,DFC2018,0029,-12.800883657433019,10.944474986364478,0.0,0.0,0.0,0.24999919533729553,0.0,0.035665430766401454,24.05728887849742,1.1180340051651,1.5148646221942847,0.2322441693184782,285.6279163425672,0.9571057362512163,soft-dominant-test,0.0,10.187042675267335,0.0,1.0
fixed,0.0,0.0,0.0,0.1672849011957036,DFC2018,0029,-12.801142398486263,10.943069229811897,0.0,0.0,0.0,0.24999919533729553,0.0,0.03566479920984985,24.056879224223326,1.1180340051651,1.5124323453483202,0.23224202717164733,285.62765760151393,0.9571048692402132,soft-dominant-test,0.0,10.186853057137737,0.0,1.0
zero,0.0,0.0,0.0,1.2506558776930685,DFC2018,0030,-18.844218646934223,19.90691466032306,0.0,0.0,1.5738961941516698,0.2873270511627197,0.0,0.06803997029715848,11.040495450087255,0.5,8.643619217472747,0.2543085737859684,229.0580813530655,0.9239853012782284,soft-dominant-test,0.0,15.585105051586687,5.219530615515481,1.0
learned,0.0,0.0,0.0,1.249546983306214,DFC2018,0030,-18.84596847316493,19.607095042054688,0.0,0.0,1.573653651924027,0.2873270511627197,0.0,0.06671426897547433,11.133440840188346,0.5,8.651538660076021,0.25430943687710045,229.05633152683478,0.9239782427465781,soft-dominant-test,0.0,15.281325712016676,5.221131190098031,1.0
fixed,0.0,0.0,0.0,1.2496046837105754,DFC2018,0030,-18.842997810438618,19.604757248638347,0.0,0.0,1.5732183987894826,0.2873270511627197,0.0,0.06671414077184354,11.133330797419863,0.5,8.64652543452744,0.2543084703511014,229.0593021895611,0.9239902259461141,soft-dominant-test,0.0,15.281494531374626,5.220209177783215,1.0
zero,0.09887681951428477,0.0,0.0,0.6070544067022872,DFC2018,0036,-8.209817980428909,8.124379412727183,0.0,0.0,2.790897548137031,0.2873270511627197,0.0,0.0432011366238541,9.603917539884119,0.5,4.494966656161063,0.18311678889127017,136.03568201957083,0.9430844083147902,soft-dominant-test,0.0,5.876896084646652,2.790897548137031,1.0
learned,0.09887632842442687,0.0,0.0,0.606795608112164,DFC2018,0036,-8.209142330909799,8.126276156721334,0.0,0.0,2.7906201493377814,0.2873270511627197,0.0,0.04320047249140094,9.603705331133668,0.5,4.498882458814869,0.18311320928113178,136.03635766908994,0.9430890923397277,soft-dominant-test,0.0,5.876834927313899,2.7906201493377814,1.0
fixed,0.09887335238668792,0.0,0.0,0.6068254736109057,DFC2018,0036,-8.205047705568177,8.129638280583418,0.0,0.0,2.7903038346834435,0.2873270511627197,0.0,0.04319950854915923,9.603545011981705,0.5,4.505515197317266,0.18310796577447375,136.04045229443156,0.9431174788428881,soft-dominant-test,0.0,5.876880681924785,2.7903038346834435,1.0
zero,0.0,0.0,0.0,1.564978013198977,DFC2018,0046,-13.706484250664118,12.622028120203472,0.0,0.0,1.0078610701463848,0.24999749660491943,0.0,0.025669944751955658,7.575766919391389,0.7071067690849304,10.697221182208386,0.169234623666227,283.34371574933584,0.9538580204602989,soft-dominant-test,1.0,7.273417529099279,0.0,1.0
learned,0.0,0.0,0.0,1.5651274741499923,DFC2018,0046,-13.705004515120265,12.584460117811158,0.0,0.0,1.0079334359106606,0.24999749660491943,0.0,0.025533845684872193,7.576901390902816,0.7071067690849304,10.69913524150059,0.1682488911057317,283.3451954848797,0.9538630018928778,soft-dominant-test,1.0,7.234892497060863,0.0,1.0
fixed,0.0,0.0,0.0,1.5654086482750478,DFC2018,0046,-13.704566085008821,12.56463976651857,0.0,0.0,1.0080570046333437,0.24999749660491943,0.0,0.025461676859728614,7.577509754871738,0.7071067690849304,10.70036959232021,0.1680516587325964,283.34563391499114,0.9538644778390696,soft-dominant-test,1.0,7.214454970358465,0.0,1.0
zero,0.0,0.0,0.0,0.7078656384696472,DFC2018,0051,-17.32859419536473,10.629001816586829,0.0,0.0,1.5159554749636537,0.1853870004415512,0.0,0.03003224708653672,37.37368658344536,0.7071067690849304,6.148245201286418,0.11695159005448118,251.55890580463515,0.935554482096175,soft-dominant-test,0.0,7.554879215943619,0.0,1.0
learned,0.0,0.0,0.0,0.7081800332580894,DFC2018,0051,-17.32855531889078,10.612703695864946,0.0,0.0,1.5160085969250936,0.1853870004415512,0.0,0.0299628456412548,37.377391164616625,0.7071067690849304,6.1505637334158365,0.11692677911973799,251.5589446811091,0.9355546266788498,soft-dominant-test,0.0,7.537421829157028,0.0,1.0
fixed,0.0,0.0,0.0,0.7094916990079705,DFC2018,0051,-17.325025704891488,10.65489973870026,0.0,0.0,1.5159884444902432,0.1853870004415512,0.0,0.03012037761924004,37.37411232198588,0.7071067690849304,6.1554860362024595,0.11724454763607212,251.5624742951084,0.9355677534102869,soft-dominant-test,0.0,7.577156720599031,0.0,1.0
zero,0.0,0.0,0.0,1.0980371387070178,DFC2018,0064,-44.33816280088985,21.960205752424336,0.0,0.0,7.05785259904164,0.29999157786369324,0.0,0.06179959196876764,6.638654415707172,0.5,7.87967590566074,0.2524764408766867,291.59363719911164,0.8680143922043413,soft-dominant-test,0.0,18.020367799593966,13.667620103672538,1.0
learned,0.0,0.0,0.0,1.099317071828123,DFC2018,0064,-44.334044065092485,21.932440946428866,0.0,0.0,7.0577302764304815,0.29999157786369324,0.0,0.06168457174048256,6.639440448474681,0.5,7.890716502196499,0.25132283567843405,291.597755934909,0.8680266528352115,soft-dominant-test,0.0,17.987082695330617,12.749298049548258,1.0
fixed,0.0,0.0,0.0,1.1014843875379936,DFC2018,0064,-44.32691811665228,21.935261979445357,0.0,0.0,7.0575295538023415,0.29999157786369324,0.0,0.0616830009801131,6.639349209974779,0.5,7.8963955288579335,0.25131686138358433,291.6048818833492,0.8680478653207225,soft-dominant-test,0.0,17.987064215016392,12.748401581738014,1.0
zero,0.0,0.0,0.0,1.7783870651679128,DFC2018,0068,-30.713624549624512,19.55767037180643,0.0,0.0,7.381997892374521,0.3122517466545105,0.0,0.04607616249326523,9.494248992120896,0.5,11.202800022495143,0.2080806047937174,302.89567545037613,0.9079353466776122,soft-dominant-test,0.0,13.95627036055886,3.9928424295574763,1.0
learned,0.0,0.0,0.0,1.7794651388362313,DFC2018,0068,-30.709395024054913,19.554534312204314,0.0,0.0,7.382329974675459,0.3122517466545105,0.0,0.04605850252171995,9.492968659978168,0.5,11.206836550081968,0.20808221772438382,302.89990497594573,0.9079480247581382,soft-dominant-test,0.0,13.951116037163331,3.9933401684839,1.0
fixed,0.0,0.0,0.0,1.7817733472223627,DFC2018,0068,-30.70151266436892,19.557487778207328,0.0,0.0,7.382305845149178,0.3122517466545105,0.0,0.04605818606277915,9.49275052258434,0.5,11.212209098476128,0.2080823254811942,302.9077873356317,0.9079716522759741,soft-dominant-test,0.0,13.951383228969265,3.994032170997781,1.0
zero,0.0,0.0,0.0,0.49975002186989725,DFC2018,0087,-9.54275608456237,13.01207699971209,0.0,0.0,0.0,0.24864976108074188,0.0,0.035543440588655065,64.1592761202067,12.020814895629883,3.8825920409297163,0.16368837593073024,311.4718439154385,0.9702731399613527,soft-dominant-test,1.0,11.070780979247232,0.0,1.0
learned,0.0,0.0,0.0,0.49976733107769006,DFC2018,0087,-9.544724807159866,13.064598904635071,0.0,0.0,0.0,0.24864976108074188,0.0,0.035700213088052005,64.16271694606897,12.020814895629883,3.89011597948337,0.16373982079708518,311.469875192841,0.9702670071480866,soft-dominant-test,1.0,11.119540914893387,0.0,1.0
fixed,0.0,0.0,0.0,0.49976726182260683,DFC2018,0087,-9.544121928842515,13.070032884651635,0.0,0.0,0.0,0.24864976108074188,0.0,0.03572167743021297,64.16098735417648,12.020814895629883,3.8875698759189876,0.16373980909756797,311.47047807115837,0.9702688851882671,soft-dominant-test,1.0,11.126247946692141,0.0,1.0
zero,0.0,0.0,0.0,0.8921552557194596,DFC2018,0109,-17.428148828744156,15.232663506932356,0.0,0.0,2.2696660882268755,0.2956809401512146,0.0,0.04591833136904244,26.46689689117011,0.5,5.882383412407745,0.23486341143586845,267.68115117125615,0.9388720437083458,soft-dominant-test,1.0,12.291471800728484,3.321425218236379,1.0
learned,0.0,0.0,0.0,0.8926209456958047,DFC2018,0109,-17.425748024075972,15.172349708258427,0.0,0.0,2.269577858069857,0.2956809401512146,0.0,0.04566685080080009,26.466318392230047,0.5,5.896169756691351,0.23353167907044195,267.68355197592433,0.9388804643549826,soft-dominant-test,1.0,12.224264829912752,4.242813789428802,1.0
